layer,ground_truth_prob,top_1_prob,category,prompt_id
10,5.390505819491409e-09,0.4287935495376587,painters,p_110
11,6.161236854040908e-09,0.3860991597175598,painters,p_110
12,3.5317104796206422e-09,0.3631345331668854,painters,p_110
13,3.252095837069646e-08,0.1405939757823944,painters,p_110
14,2.4782063068329307e-09,0.18489043414592743,painters,p_110
15,6.77305589391608e-09,0.3779464662075043,painters,p_110
16,4.677342513303984e-09,0.12474360316991806,painters,p_110
17,2.1090023061276497e-09,0.1506805121898651,painters,p_110
18,1.0873695277524575e-09,0.43114393949508667,painters,p_110
19,7.264367996029364e-10,0.48729783296585083,painters,p_110
20,3.1375366749131217e-09,0.15855687856674194,painters,p_110
21,1.2730508869296386e-09,0.20179060101509094,painters,p_110
22,2.889896766333777e-09,0.07671470195055008,painters,p_110
23,9.197427708329542e-09,0.053461942821741104,painters,p_110
24,4.3929212267812545e-08,0.0647825375199318,painters,p_110
25,2.2865862092658062e-08,0.0971626490354538,painters,p_110
26,7.277562019680772e-08,0.5510621666908264,painters,p_110
27,9.416691682417877e-06,0.1259842813014984,painters,p_110
0,4.079019433333997e-08,0.051055438816547394,painters,p_111
1,2.8241197824740993e-08,0.23662152886390686,painters,p_111
2,6.465222668339266e-08,0.10175387561321259,painters,p_111
3,5.858902696331825e-09,0.07657921314239502,painters,p_111
4,1.3016393296538808e-08,0.04895061254501343,painters,p_111
5,2.128244247501243e-08,0.06489013135433197,painters,p_111
6,3.514165625162491e-09,0.12648043036460876,painters,p_111
7,5.212868003923177e-08,0.21745160222053528,painters,p_111
8,2.3069308241474573e-08,0.21531888842582703,painters,p_111
9,1.2308529306892524e-08,0.10793144255876541,painters,p_111
10,8.672832763068072e-08,0.19102312624454498,painters,p_111
11,7.587206596326723e-08,0.2257842868566513,painters,p_111
12,2.9132062095982292e-08,0.11234503984451294,painters,p_111
13,5.3203006444846324e-08,0.08373426645994186,painters,p_111
14,2.4254749320107294e-08,0.180244579911232,painters,p_111
15,4.50384874284282e-07,0.10076653957366943,painters,p_111
16,6.724966397086973e-07,0.13265252113342285,painters,p_111
17,3.554715988229873e-07,0.1225140392780304,painters,p_111
18,7.410723128487007e-07,0.2084762305021286,painters,p_111
19,2.3068029264550205e-08,0.6721521615982056,painters,p_111
20,8.320259325955703e-08,0.5072242021560669,painters,p_111
21,5.1980777016069624e-08,0.4170069098472595,painters,p_111
22,2.014024946817017e-09,0.7101969122886658,painters,p_111
23,1.698629570334731e-09,0.8501756191253662,painters,p_111
24,4.2760316176782e-08,0.5193445086479187,painters,p_111
25,1.0660649962801472e-07,0.12246649712324142,painters,p_111
26,1.7994953083189102e-08,0.7923737168312073,painters,p_111
27,9.587227395968512e-06,0.38545331358909607,painters,p_111
0,5.237887990006129e-07,0.054568756371736526,painters,p_112
1,1.223746579626095e-07,0.17624793946743011,painters,p_112
2,2.2691689594012132e-07,0.08131514489650726,painters,p_112
3,1.2007359551091668e-08,0.13849832117557526,painters,p_112
4,1.730521326237522e-08,0.22493405640125275,painters,p_112
5,1.3009596955271263e-07,0.17566317319869995,painters,p_112
6,6.168339439227566e-08,0.1899118721485138,painters,p_112
7,2.1002486416676902e-09,0.8012534379959106,painters,p_112
8,6.321146273080558e-09,0.39507195353507996,painters,p_112
9,1.1610059580391408e-09,0.6478376984596252,painters,p_112
10,7.17260606464265e-09,0.4660588502883911,painters,p_112
11,8.282243335600015e-09,0.39711296558380127,painters,p_112
12,3.5245145690865343e-10,0.5793582201004028,painters,p_112
13,1.9769645476230835e-08,0.7211805582046509,painters,p_112
14,1.73754163834694e-10,0.6846734285354614,painters,p_112
15,6.432167576342351e-10,0.34736913442611694,painters,p_112
16,5.805355307586524e-09,0.15908844769001007,painters,p_112
17,1.6774912570127753e-09,0.266228586435318,painters,p_112
18,9.071623452427957e-10,0.34343937039375305,painters,p_112
19,1.190763182501442e-10,0.7017871141433716,painters,p_112
20,1.1385664633323245e-09,0.6088131666183472,painters,p_112
21,1.0902417857394653e-09,0.3896197974681854,painters,p_112
